parcel_id,lat,lon,zip,fortified,roof_age_yrs,roof_material,elevation_ft,flood_zone,tree_density,building_height_ft,roof_pitch_deg,historical_wind_mph,historical_rain_in,roof_area_sqft,damage,runoff_volume_gal
417,29.968077113317655,-90.04730000563588,70113,0,21,metal,-3.375786081562099,X,0.8656376797871121,20.71224920866054,21.927501863834518,86.06098217014568,1.09859256242828,1796.7028556429811,0,1168.2198046498786
418,30.074643320438106,-90.07326233209622,70122,0,23,shingle,-1.7498769472128473,X,0.711145876167225,26.25660285197779,28.424283201027784,55.9106318175845,15.008923091481488,969.3630448060021,0,8157.677783612915
419,29.926448630101735,-90.09617621055398,70119,0,3,shingle,5.211478973221904,X,0.9571395651141958,18.05499279554287,26.168058789499447,77.81626330634678,7.686782050531418,1671.3919085063544,0,7203.66351788285
420,29.94735173614027,-89.99297751237792,70112,0,34,metal,21.91771365945266,AE,0.6896994508104873,21.596182180301515,16.226124712632718,96.82632431442865,11.01869547847952,3157.030733176339,1,20588.307322882276
421,29.989830484072765,-90.11459023548638,70112,1,7,shingle,14.637866329820302,X,0.8662311062831527,39.827143555979575,27.8234121971971,72.18727100297137,7.307396538517545,1679.6233354840701,0,6881.848870351979
422,30.005245456279944,-90.11234656742147,70113,1,24,shingle,6.707080446774926,A,0.6551417987927066,6.781715687644292,25.340651857039266,59.131414351206416,0.0,2509.8659638747126,0,0.0
423,29.88523505701116,-90.03168434854439,70130,0,7,metal,3.4212189717048718,X,0.0020783604536182,3.667707580916314,28.365457039810504,102.33740319343786,20.600990057219608,2079.1439557450326,0,25350.37012062637
424,29.862569686074114,-89.96798511279601,70112,1,26,shingle,-0.6393233439978729,X,0.18747465839855448,20.977221526534045,26.635370095619344,107.34074294061679,11.025219838533266,1542.4630658949866,1,9535.261056889758
425,30.025693062564716,-90.18130121359552,70114,0,6,tile,14.220159332176985,X,0.20563574477962665,20.98921724488642,39.04760987530783,95.22559548923337,2.9465316528453602,1624.7810444913064,0,2535.204090615052
426,29.92307719956323,-90.04351777166751,70114,0,15,metal,7.287139572437408,X,0.9896436137825076,20.33558769490444,13.435496733131274,71.0266446897864,10.651066558895074,1946.6847785796572,0,12271.577193965313
427,29.914728394755844,-89.97949610394926,70116,0,18,metal,2.862595803227893,X,0.8957102027094237,-6.247326662364657,30.612930148966377,36.45610167119,6.210460790139534,1917.8238859391072,0,7049.270881735669
428,29.943091580503715,-90.14805574744064,70113,0,38,shingle,7.891663150722257,AE,0.7638676453849099,17.23763751138739,22.910501333375997,60.434067776474514,5.610080515146791,2011.6675168308325,0,6327.845305628162
429,29.90196559576826,-90.12287119070676,70112,0,34,shingle,8.154843087269787,X,0.8820881278201437,20.855162831111357,16.671562952970334,78.7542880014345,13.247182051363312,2246.116877950406,0,16683.471050308934
430,29.891161915492702,-90.04393683737317,70130,0,35,metal,16.978369568445082,X,0.6369919831060994,10.88357113734913,33.80958618591109,80.79312571575625,3.746408098834266,1901.1778125321766,0,4215.503680690051
431,29.993288391969138,-90.09809269433356,70115,0,26,shingle,4.07769681500988,X,0.447403605805746,17.23709047268836,28.762066783320087,92.52821444818946,0.0,1132.562966827495,0,0.0
432,29.92080469205054,-90.17547416321553,70119,1,32,metal,-1.8525536927925685,A,0.39260547406080715,16.016232404151992,26.28454871729462,71.45809282138156,9.725308205290176,1512.6406005730098,0,8706.643823882729
433,29.953509592661273,-90.18299958762205,70113,0,24,shingle,10.995783487338429,A,0.785031994826015,29.482412201964028,25.4520226660449,39.61457772005026,6.449626354817893,1365.3997780411223,0,4937.702723132575
434,29.870502893535658,-90.11762918724656,70115,1,26,shingle,3.127418390147797,X,0.18217821179671156,27.974372000000795,34.107143309294685,101.02803557733613,8.410572733667701,2428.4606583893797,0,11452.154520510045
435,29.926237200263245,-90.08581019531793,70119,1,27,shingle,5.356816099176447,AE,0.9303210656990603,11.000038691757606,28.17061470516545,70.10042692728815,12.54342438231823,1964.319128503683,1,13815.249034547018
436,29.978631902399137,-90.06687370615518,70113,0,3,metal,13.92939405371363,X,0.21143997299490025,24.355851308319984,22.05903385745235,37.77786070927729,6.20802796749411,2224.811604905659,0,8174.450304170744
437,29.871817958314526,-90.12514220706774,70114,0,29,metal,10.427036284365713,X,0.4957086990148917,21.70030283146824,25.542602631123753,81.85186158599736,9.737916093685087,2761.1851769843615,0,15913.774998543733
438,29.933970789666926,-90.1932001249564,70125,1,14,metal,2.5372133730798936,X,0.1493465922728442,11.886196218228338,28.776329491558236,60.99996852297596,4.563516485153915,1636.255223490689,1,4419.389928647878
439,29.939451816674058,-90.1497838912602,70112,0,16,shingle,8.627676178460597,A,0.9259985908275787,10.210739581902715,12.9384608336871,95.41928430405198,12.264420904335095,1666.7179410366125,1,11461.453931551052
440,29.98892485986039,-90.02181573720283,70130,1,6,shingle,1.4733798040970205,AE,0.42319862364773253,5.071776449898126,22.63339087883137,84.87083604374335,17.07424826437358,1721.970724088328,0,16485.34011131061
441,29.954603920009234,-90.08304063566177,70118,0,8,shingle,7.595091961079435,X,0.44360933352412524,31.43055969926813,13.96170241779688,92.64927744306942,24.265648291256632,1774.5411911045153,0,24143.962030841463
442,29.908067289044567,-90.18569473472249,70124,0,27,metal,3.4062027022248094,AE,0.03712261596242994,8.582335143135372,32.271721789869645,71.45453011077288,12.350972406828912,872.1179918994319,0,6375.115384253746
443,30.014681073505887,-90.04964337643142,70119,0,12,shingle,4.028964534239921,X,0.37048807548011375,19.656566783835558,13.923276618095974,42.308302335956725,6.120132342263405,989.6767707559819,0,3396.1334422998384
444,29.920132487051024,-90.13935147743572,70124,0,20,shingle,1.555508393232099,X,0.3108584017477307,6.477980426150209,33.66364109651725,54.24491021500941,7.732012607296432,2145.8999393387217,0,9303.204703349116
445,29.8537367383084,-90.05550077684325,70124,0,10,shingle,-1.4967599065943347,A,0.19045302194714542,9.990559047741408,30.130545702824428,64.56365425678088,12.472285396796385,1298.3750779723366,0,9079.810126920087
446,29.9513740890174,-90.09642027652063,70125,1,35,metal,5.952106894644775,X,0.9514862445826868,23.94985201477534,29.691000451790675,105.96339047681627,6.113792472554432,1900.5632906566334,0,6877.08958026664
447,29.931677498572807,-90.13591366525361,70115,0,18,shingle,9.55179039428576,X,0.9881741259692751,20.764705639079594,34.22113225212482,57.301190182454704,16.777371194423694,1682.9446611430399,0,15831.58164771118
448,29.97831623363875,-89.99859273499753,70116,0,26,shingle,11.43174834506431,AE,0.41585152593446617,25.5874206681852,8.41998263318218,96.15719989805277,11.274135466810794,1837.7738481397673,1,11617.31785784725
449,29.93946090414623,-90.04144427922569,70113,1,26,shingle,23.554051689014816,X,0.23896666520444876,0.5656075232490316,18.347891576574096,73.57284009735406,9.437575551255843,2158.535351926087,0,11422.21059808578
450,29.97350355714947,-89.94957135031284,70117,1,6,shingle,-1.0532848788767577,A,0.25485568793533464,36.78266668161237,11.646551557255615,52.19862738872743,3.453967310170131,2057.459418976315,0,3984.5571203842633
451,29.858004626814985,-90.10657047705116,70124,0,3,shingle,-1.6773942155554664,AE,0.9884336278272043,32.0605316207736,39.247843077340775,74.91344777976823,7.680743473982522,1958.608428263665,0,8434.929084177484
452,29.92710917652526,-90.11795018540161,70125,0,15,shingle,1.8873143777587567,A,0.7253489514298558,16.980056976492126,27.671654525916345,75.70419304868436,7.287874234947181,2404.8994641806357,0,9827.167335268436
453,29.968652827033928,-90.0028993234891,70116,1,33,shingle,4.587894568136536,AE,0.22406668887840397,24.932359328075204,23.551564325581676,61.037853685634616,5.052254100910463,2583.808864252598,0,7319.410842269109
454,29.90977644448355,-90.0612561926763,70122,0,21,shingle,0.799437724097344,X,0.5495511181276085,24.081487252956784,20.088033507851392,84.68625241364037,7.4963473237172344,3071.763077542042,0,12911.240540286191
455,30.00525823199571,-90.08846614718175,70130,1,30,shingle,2.834318357531995,A,0.3427324873031323,18.147866059378636,14.884252080183716,44.92685352902441,5.455899294691823,2610.0302460719977,0,7984.402863579449
456,29.859627325235422,-90.03176502205274,70117,0,11,shingle,8.960860599795003,A,0.8725245416832836,19.120784947780994,16.399979048906367,78.46495364043825,6.606683811397332,2124.9394960350887,0,7871.557048804199
457,29.96637614198759,-90.15638306451955,70118,0,11,tile,11.955310955073038,X,0.5710659073508686,27.571902275320646,22.516194249826754,37.357963352285395,11.447346903738152,1623.0374202327653,0,9838.759602616714
458,29.929391356109377,-90.00134648863629,70116,0,21,shingle,9.139789028830965,X,0.5984955620239224,15.910698548177297,41.738408959498074,83.76891533860427,9.705550758057052,1829.0603785466637,0,9953.567899220463
459,29.91869350095478,-89.91196234422551,70112,0,23,shingle,10.043935396879325,X,0.7954451542073258,13.394824586391076,26.798869725920365,42.56191776488908,10.892474791940057,2102.7995946297033,0,12842.660567227158
460,29.9714209974084,-90.12182091704048,70122,0,17,shingle,8.328248260014995,A,0.4046479223649182,12.603693021129668,30.842443941478297,72.64803971271893,0.9026800764260141,1857.500401899334,0,940.1417286821155
461,29.93723482714985,-90.18769274284348,70116,0,39,shingle,3.2378782957168553,AE,0.8375921846484815,37.96400213337388,23.063761333454906,30.0,3.3486266066538306,1610.530585673632,0,3023.891865108252
462,29.932640860176576,-90.17539986040043,70119,1,25,shingle,9.453540934388826,X,0.13035863458710661,16.75817041291215,25.24714653591224,95.5122019537819,13.26305634530674,1582.57591742522,0,11768.977251074748
463,30.030188635974085,-90.02259016851299,70125,0,3,shingle,0.6985058122666166,A,0.1127627739868976,11.193023781422287,39.13759233834999,67.02404698300103,7.589505001891098,2721.914132424231,0,11582.929903386917
464,30.04305733601757,-90.15964226438442,70116,0,5,shingle,2.3804082649268503,X,0.20052958587324787,20.92068814430947,32.13887279958128,77.75460844454184,13.591446631339712,2341.7862020108296,0,17846.106608047878
465,29.89987705418205,-89.96524791521499,70112,1,19,shingle,6.118492394430691,A,0.7635429433893932,20.90727051810411,31.696409885852127,88.7842858103452,3.9687548239605057,1377.7833358187288,0,3065.95484480795
466,29.939341323283184,-90.08882688443438,70115,0,13,shingle,11.398492473960614,A,0.01601622209865905,22.855686111988973,28.60277675511314,71.17788252548365,14.472353747973221,2437.8102589079235,0,19781.973961624197
467,29.890440816610578,-89.98060223763342,70125,1,34,metal,3.588845550121455,A,0.46459934591805685,33.27675304107845,15.759845780354432,82.26295875999831,13.460200875697883,1956.2643542362805,1,15584.42325832464
468,29.882861392541148,-90.12973724755746,70122,0,32,metal,-1.6436630522206102,AE,0.4340558543529507,16.48200738918756,37.34965819540912,81.30571743036919,5.150745619572928,1982.4561834631281,0,6043.455812631593
469,29.985116544899437,-90.06426147983392,70119,0,18,shingle,18.046219840644184,X,0.7237304027740697,4.801550560985001,32.32615048267848,64.61778717353799,10.110747506574782,1080.972070732679,0,6128.134579517136
470,29.952495887040644,-89.99806772301265,70124,1,22,shingle,10.663914037738762,A,0.7831314563564072,18.940881217256894,25.389975870894414,81.41032242981132,6.226575463931406,1232.87863137765,0,4304.2762565244875
471,29.989290380144332,-90.05129126815585,70112,0,35,shingle,9.731712626317064,AE,0.8119182046512455,5.0978976167761445,45.15035264064528,58.029544097988364,16.838595268573172,1481.5797122808094,0,13988.187239399616
472,29.899536938585257,-90.01085275551306,70119,1,22,shingle,3.9471803879014837,X,0.5945820081684584,27.35454407619471,28.937383023023408,105.26996376643999,12.280450317943643,2424.1748831880586,0,16692.016131849257
473,29.999605360947434,-90.12094123242389,70115,0,31,shingle,15.058656146857885,X,0.45774878695349475,5.439649676911866,19.69320575013359,79.4686635250789,7.6751682900207046,2024.8505148043967,0,8713.87708734921
474,29.953593413246107,-89.93289273080526,70119,0,18,tile,13.987746044963849,X,0.7914212249844671,23.70395627687125,12.286767655101462,101.26262472795761,8.370098106036593,1710.6434657383957,0,7582.231211186128
475,29.890846261335952,-90.20029515555933,70122,0,19,shingle,8.888057343070427,A,0.9712012750467426,35.50177166249763,5.586476275609229,73.07076578399584,7.105119989037896,1499.6447622165654,0,5974.345956012841
476,29.917892465265027,-89.96292122217832,70114,0,19,metal,8.256971901402613,AE,0.7183699210323329,34.58012445971952,24.496484819558063,78.06300070758242,8.838839060259495,2041.6409777777853,0,10680.368864270726
477,30.059941572323716,-90.11890939794161,70117,0,3,shingle,13.124723876672267,X,0.13589319741229788,20.036311568160983,32.99451934818154,76.24422985974022,2.8868703317871134,2385.05688665608,0,3860.6157257747063
478,29.977109195165067,-89.97185916790721,70112,0,22,metal,12.842333197406328,A,0.901177440504045,20.35420321332154,22.092354185388615,73.36999761587013,9.062123092369626,1409.681861126594,0,7560.712437011069
479,30.013464057787438,-89.9110577795072,70119,0,14,shingle,8.255081467014568,X,0.30946836858449567,24.177474165744776,40.62171062711853,80.51515207301635,11.239427285258058,2762.217295110325,0,17407.34666160996
480,29.946220833363977,-90.12547340631654,70125,0,17,shingle,3.35785090883873,X,0.7433062326855657,13.69228151030039,21.30650461212548,61.71328822984494,12.017693705288934,1381.1619354538946,0,9306.712281474196
481,29.87536459111831,-90.109863951653,70125,1,21,tile,1.9235443622840949,AE,0.4303103376360965,32.489069561418674,33.702033873499445,55.33304307749834,14.77654634763909,2431.76588071232,0,19028.373763205756
482,30.023169982232886,-90.08047559851111,70119,0,33,shingle,16.920809974055366,X,0.36179056536326126,19.293084603401567,17.19597273099975,81.9245446847376,17.538166397987887,3148.1587550706563,0,30957.891024944074
483,29.984914369398076,-90.1933742427,70117,0,36,metal,9.780574634103484,X,0.12523088371571212,22.004188264720057,25.5527894085701,68.76993155957601,17.897300210631233,1638.0059380202692,0,17350.60595696793
484,29.98305496266262,-90.19650309734139,70117,1,31,shingle,9.76168509492281,X,0.7714032676379784,13.446469053667101,27.70230154964882,52.932156015121784,9.56274924873227,2550.756984361062,0,13676.734258707638
485,29.96385757531681,-89.9986025242769,70124,0,11,shingle,2.461481454220368,X,0.1311871541537165,13.666465461744771,14.154239999481161,56.70558981201367,6.7401367638435605,2234.9622058603836,0,8446.357286182129
486,29.974322791694945,-90.14871934969287,70114,0,10,shingle,16.087690628564463,A,0.4134062452129337,22.553196929605534,24.58514078813007,75.40246210993533,6.403858488104341,1716.4723018861773,0,6163.240035220706
487,29.981761468276368,-90.06587830915687,70114,1,38,shingle,12.78057322279205,A,0.29802563322626385,18.432146532256684,12.93613750515998,84.7030252532646,10.901932045977397,1319.5289031856805,0,8065.901873835354
488,29.84743130122157,-90.03853257492844,70114,0,8,tile,7.596961726839657,AE,0.6225082586445992,23.6930915200967,26.79465328927374,63.71260456831505,15.33364787099121,1167.4173979564034,1,9479.351323043693
489,30.053989633234192,-90.11751972552436,70118,0,24,metal,-7.937222080424624,AE,0.6197771276287264,39.08175029147266,28.860672511674565,71.07386703864279,1.3667336273773216,1451.3890463575594,0,1174.0304825774658
490,30.007421781325142,-90.08742954826994,70122,1,30,shingle,14.352234749854942,A,0.8326253281162382,25.05340645744552,8.86703497882365,57.8679830717546,13.379129570743684,2094.327248567738,0,15710.968541326543
491,29.911932348582475,-90.0957842531664,70112,0,29,shingle,0.01205289024812295,X,0.7045590886290062,21.00649724684559,25.196397623664133,68.93018088901532,11.296834574309992,1917.8873666983395,0,12148.157775119707
492,29.95545577307141,-90.10799487803997,70124,0,31,shingle,6.3647358246086405,X,0.7780408142435115,11.106811263688884,13.149447359213646,111.15827279307885,4.541753653704321,1285.3278103586895,0,3273.1660257816707
493,29.857680578808285,-90.12756620018939,70130,1,13,shingle,-0.7981534713737393,X,0.017874514071051006,10.077406317942986,36.96193908441908,89.47479625799231,6.122943712732248,1713.7180753752964,0,5883.424715928786
494,29.953334013495635,-90.05214942253586,70125,0,5,shingle,3.080645700647332,AE,0.9217955264400279,3.1018131463473786,27.277965554595156,65.27667198416442,8.307435246468598,1504.0025681046834,0,7005.612291990732
495,29.974885184033848,-90.03044677109072,70118,0,21,shingle,0.9714035341446792,X,0.09652352376784856,17.62483043088139,12.615911959488253,89.0215152145115,14.392769056979326,2505.438538437903,0,20218.953170096967
496,30.017637794209318,-90.03091857200324,70124,1,18,shingle,5.370667774589428,AE,0.5389515513180493,18.043260622827713,15.243812358419374,118.2583796101779,11.75726881824524,2612.90642526328,0,17225.064663961857
497,29.954112497622397,-90.13123619952131,70117,0,35,shingle,2.843346187648992,X,0.5521051264574521,15.01570090405549,28.5537708391283,89.59362623564151,9.610008038813575,2131.8491283310723,1,11487.109827130178
498,29.93907322734271,-90.15715943419173,70122,1,26,shingle,15.992974393545282,X,0.711809146696007,26.049516391239013,31.504485169207474,66.22632771442576,5.940961315386879,2314.9856806459807,0,7711.441877921782
499,29.932864974058294,-90.14148986456198,70114,0,13,shingle,19.244917091357728,AE,0.7322980314949922,20.682044335058283,37.60933803351594,97.44996399102706,8.778177043181623,2363.0205361201906,0,11630.607177568629
500,29.953368463335337,-90.05426177880359,70114,0,22,tile,0.7452975938058275,AE,0.21907961907554308,0.8187350040720318,33.08853359302671,49.26110254284208,12.894876981894166,2222.4460946291306,0,15175.933388195783
501,29.93402987792329,-90.08941524926755,70114,0,5,shingle,9.412923489966058,AE,0.38698204442197204,29.944865878086404,26.6051053304916,68.38614865052676,4.6087655560099,1034.7333296381998,0,2673.8904547340094
502,29.98602741667161,-90.11401911888711,70115,0,6,shingle,17.08291647338988,X,0.05383537190238785,44.800386071922006,31.902179058686478,97.36204770923648,6.645266618669831,2861.852570513775,0,10663.26551980627
503,29.970793283973496,-90.07567915168728,70112,0,32,shingle,6.659146678406023,A,0.8420002764275452,29.770105677135472,30.326752255358066,68.14791301868631,15.56764311916414,2071.1877230519603,0,18078.93678886326
504,29.965046066596862,-90.03265552459793,70124,0,6,shingle,14.038461736083859,A,0.34897777821455234,20.946388773079043,30.760656126130502,73.84831953262672,11.945141903488558,1624.6525034379258,0,10881.339323845614
505,29.960353120980464,-90.06854304680681,70113,0,11,shingle,0.6196209917043589,AE,0.5422942143593571,25.075361120678114,39.027061768361,66.92145538532344,9.201523286940766,2467.5414127056783,0,12730.771869320479
506,30.065899687491502,-90.1226243328173,70130,0,6,tile,4.370506028062579,X,0.2702391018911786,30.20015255586795,27.02861773762731,96.20193444360956,3.983929977525146,1709.7360560655209,0,3607.0132646026354
507,29.886583587222216,-90.11315722700914,70122,0,30,shingle,4.1639686290343345,A,0.7990452364454461,15.82304943118481,21.851447137882083,49.91369823293832,14.672962940136,1809.343113845751,0,14885.70159217024
508,30.011613141656483,-90.06222218913301,70117,0,33,shingle,7.620458937001315,X,0.11134534346861669,28.28813815026392,18.879096084232152,88.19483424106537,1.9125921585113819,2616.0215923300316,0,2805.3965027014424
509,29.874773442129378,-89.97466946712969,70112,1,10,metal,11.289028317371182,X,0.9850489652048501,19.86270559811414,27.302870617286736,48.81715977042865,10.585210800900791,2233.6501151136154,0,13993.498587170301
510,30.144026731016748,-90.06411876614317,70115,1,39,shingle,2.9512295393932995,A,0.9234744916086474,20.88732293477002,31.88843524245928,96.57825021955348,18.98036281603493,2055.2969169955754,0,21873.064657207746
511,29.927342889005185,-90.156834913775,70118,0,5,shingle,7.752935109710137,AE,0.545650575073876,24.878230670602804,23.652157924326772,67.74058462871567,4.211625398815365,2743.8876361929215,0,6479.576400449974
512,29.951379462607118,-90.19856173022386,70118,0,31,tile,-0.10392896670007623,A,0.9475349556969787,28.13965444950825,18.920757681038328,65.01766809137358,10.516262729206268,1258.9530922899762,0,7010.96741893505
513,29.966889214487168,-90.12086499725363,70125,0,38,metal,-3.1441636738433925,X,0.4654420032010279,4.078592569867668,29.081770115955873,76.0374462064392,2.582559119203448,2269.378184340032,1,3468.7164478353848
514,29.984867181160915,-90.01256331959576,70122,0,33,shingle,7.370871286177414,X,0.8841733713706406,23.162643900893652,29.695152372295098,45.43861888775052,5.988519737818139,1682.235081497892,0,5648.54674254457
515,29.890627476439718,-90.26761557404967,70119,0,4,tile,-2.49933525728515,X,0.5395497073031373,28.664460543357663,19.700936842216315,95.21071290720302,0.0,2567.7847925470637,0,0.0
516,30.05186258935275,-89.98742995682932,70124,0,13,metal,4.05679586626613,AE,0.4227929950438668,33.47371430314881,41.7053262187998,97.21771336558652,6.215638073248675,2148.1496171279696,1,7902.452545892973
517,29.944181293020346,-90.05902129650622,70117,0,17,shingle,6.327056622232064,X,0.10217023493261312,5.2755350671868495,29.77047527948107,101.63502700332327,9.03586343179779,1413.1907772213096,1,7159.801944193074
518,29.98116690628519,-90.00440458199515,70122,1,11,shingle,9.38575329775436,AE,0.13679028967946139,31.39411771672293,35.36050928744411,70.69149643857533,14.265274720945683,2886.706360818631,0,23089.43495592935
519,30.067944170403596,-90.12183253628098,70117,1,11,metal,-0.20482024857762848,X,0.1144204968956638,27.625125865577957,33.31492963980493,70.12671700746506,18.0879049974234,1763.9795404898323,0,18883.977048549106
520,29.906030619444238,-90.100777175659,70118,1,23,shingle,8.613306955371973,X,0.9888812835724845,22.116545215680024,12.912386269234059,37.81599899892005,9.155882172007335,1415.2857249136728,0,7265.656761274725
521,30.03054369862763,-90.07090606103435,70130,0,32,shingle,10.854052347448924,X,0.25405707603308314,14.211599396168559,29.78271333069445,67.90104272342866,9.411801052816353,2366.097767920416,0,12486.363688404912
522,30.05757330750455,-90.17004989435537,70116,0,8,shingle,5.299796947776674,A,0.639534807545188,11.732939235599384,20.36514436116372,101.3779285718816,10.232688950244825,1961.821547120291,0,11255.889710606503
523,29.988728891079763,-89.99639085215195,70125,1,26,metal,14.104187987003327,A,0.9960723632320341,18.860964625652183,28.686287721402728,48.78695764131662,0.6022590300948014,2671.870887925344,0,952.3803809888434
524,29.92483335223551,-90.11013422420231,70130,0,18,shingle,-6.213093895827225,X,0.5185504075743085,13.934922737361731,18.506678670133013,81.61674950885902,11.772235155660319,1954.2486709700718,0,12899.394060521054
525,30.086108004343792,-89.96531216085083,70122,0,24,metal,0.4827243070770262,AE,0.2849826278619825,24.661337312859875,35.392267437754796,68.79840017611585,4.959827037670696,800.0,0,2348.378905796321
526,30.033109512219927,-89.95776169208987,70118,0,7,shingle,5.220100881337549,AE,0.9747662164883016,29.886999703311172,23.649270920162593,71.76740392978859,11.684055699671266,2511.9258516214068,0,16456.254312816323
527,29.92777853604666,-90.16454519454956,70113,1,26,metal,3.3441476775162253,A,0.4554441117639849,14.31433395236957,22.88167461630598,48.229227821329154,2.304453436532931,2197.6975504592215,0,2997.4193964376364
528,29.95599917422261,-90.10829680158366,70118,0,16,shingle,2.3119331102468994,X,0.06549610477036161,20.773381889101593,30.796441489392873,59.71189616528868,12.442747098238407,2002.305315226597,0,13969.379969516502
529,30.01085480269325,-90.11031670871229,70125,1,21,shingle,11.734472625916318,A,0.7591926586746781,13.749434192040555,40.1884329468308,80.65647538611992,14.860037525225096,2263.279670031121,0,18857.698357553974
530,29.993340625022004,-90.06171797080434,70117,1,4,shingle,11.30762010262633,X,0.27657409844771463,17.646623516935744,26.526007698440566,83.5704230257811,8.379232418513833,1915.7438917218549,0,9000.616185254108
531,29.917969330933023,-90.15255157668099,70112,1,36,shingle,12.736087664204154,X,0.8149550554106297,23.703423619617663,17.883060680250082,70.40497840597247,6.1276664147629045,2290.904396593697,0,7871.049369597637
532,29.940798906686823,-90.13385359046569,70122,0,25,metal,0.7756467299511769,X,0.00708419874374322,23.749784895623254,26.03308874849402,50.46750453559336,9.061831420314586,2406.7758649306884,0,12908.128445881193
533,30.029749860741404,-90.09334126249139,70116,1,25,shingle,10.085501641744447,A,0.4787315155812403,18.587882771709104,25.237419722341624,67.70409649956626,9.68600435431505,1521.8460023825032,1,8265.058348081344
534,29.996374708526993,-90.16528658287005,70115,1,26,shingle,-1.9390815168010729,X,0.8241570337369447,18.550075770172352,27.75366914659923,45.12163092617874,0.0,2401.263504170594,0,0.0
535,29.822651197435423,-90.10806322503663,70115,1,11,metal,4.020332363502008,X,0.6429696184807101,4.359216482468282,23.774739449755533,53.21686244147928,7.411645025774456,1825.2958129400054,0,8006.809955771008
536,30.110963357604117,-89.99587028571223,70114,1,38,shingle,5.583289152635434,AE,0.9157451723180741,35.55735121428488,24.944528427654117,92.7269194398113,13.83858748038083,2178.963910294198,1,16907.22595383385
537,29.9748491393315,-90.11452012724124,70118,0,32,shingle,7.282592023739657,X,0.32827568368586013,17.11279756157013,31.226530916879664,30.0,7.927603609825864,1211.2818411577568,1,5384.1566796356365
538,29.939038654639496,-90.15950369793296,70130,0,30,metal,4.9116263433627925,A,0.8466022440975913,15.49343461383075,36.88570231751675,77.92738321012617,20.730002339914762,1441.1455375253574,1,17681.489373559798
539,29.949861530432223,-89.9510970449231,70118,0,16,shingle,10.852947110867671,X,0.6009016599565529,6.877083882016079,22.88201040970811,48.36011951723836,10.707585216410282,2778.758737567905,0,16682.953405062526
540,29.997890957180026,-90.09122392616851,70122,0,14,metal,11.296962810515117,X,0.232093393484328,0.3779057746491148,29.82040244013568,84.20262154468949,14.603963430011984,2417.927082376846,0,20899.003965177362
541,29.90697788341744,-90.07505702580852,70122,0,18,shingle,5.846787123925305,X,0.8048562395427421,23.077435421925998,25.093412652895427,47.29983032347535,12.331232061010777,800.0,0,5531.297453286994
542,29.954036361139632,-90.03859835208807,70117,0,30,shingle,-0.40375567488061836,AE,0.6041992851105417,18.635645393884836,44.29112852948333,98.02341983597358,9.978821201927197,2023.5074498645458,1,11321.777217391016
543,30.008670263763616,-90.07435247964307,70114,1,6,shingle,0.09785400564708802,X,0.10511319529802676,36.95773998705201,24.816587635608762,46.456093166654696,12.369374684942446,2412.3384615290734,0,16730.793629436695
544,30.01120526085937,-90.17540990646407,70115,0,31,shingle,2.9761844790585634,X,0.6254568315356841,19.70474532516223,5.2807323990298976,39.15324261926078,10.035138669948592,1483.1234157663475,0,8345.09386384265
545,29.918816514874557,-90.18318101559254,70130,1,8,shingle,10.963470829879396,A,0.08491914294508873,17.04146775027655,24.445897246340188,89.36560428575052,13.4036393189201,2479.8681241639993,0,18637.251901603828
546,29.971354971864802,-90.03401253712325,70114,0,27,shingle,5.362582994558068,A,0.8819191358598781,17.129972456362953,23.030185378730934,51.255560875923585,7.816451230029703,1750.8904347073337,0,7673.599852313023
547,30.005215898336665,-89.9329063296425,70115,0,33,shingle,0.33791655998745096,A,0.5548759712157364,26.377982212278802,10.473368391223168,43.78227097424286,6.292795191532505,2565.102661011201,0,9050.63195294287
548,29.94656375585849,-90.18022453679816,70130,0,34,shingle,14.516312895497975,X,0.41367265486223814,26.276168947942885,19.934615950186327,63.37765822163651,12.965279125567541,1255.7088098993704,1,9128.540954291104
549,30.074281275542855,-89.93415886336977,70113,1,33,shingle,6.046775638894452,AE,0.7946876452291495,26.730077271807023,30.453227371053522,65.89956827765296,16.772742885969052,1685.3764537772713,0,15850.083988300277
550,30.027918907809198,-90.11874570506028,70112,0,8,shingle,-1.0820705404708164,A,0.5152723331514042,12.351924770962441,37.941985766984274,68.88927170774748,11.333831116993878,1327.8341214289403,0,8438.22531622679
551,29.912040276159384,-89.99096694488777,70124,1,36,shingle,15.9424335322991,X,0.042489269911414995,26.822572286626865,14.53778756597536,62.90765366094372,10.467596746127295,1147.5952650979839,0,6735.444894297986
552,29.937499047036876,-90.11364621704433,70125,0,5,tile,2.723480177610811,AE,0.6947451332573107,11.723773229815459,20.702887123508003,73.64745602832505,13.972879561256173,2299.674890464277,1,17016.072659362704
553,29.90506688417826,-90.09505309413898,70113,1,26,metal,15.968897267602358,A,0.2839142200163457,25.582080551965255,30.126787176429197,36.99393543414648,7.408446761351443,1894.8781431884986,0,8308.451759515337
554,29.970977656401438,-90.17365458921462,70130,0,33,shingle,9.281866704898318,X,0.18518906873027585,19.445078087145966,28.47326070459433,85.1623995691125,13.18409531624732,1115.3044645555428,0,8244.690001965551
555,29.969541924048713,-90.12254984856027,70114,1,17,shingle,16.630005880512822,AE,0.2912759055481897,22.51014553690898,16.614902066645683,92.58731374722953,10.356906673694315,2532.229898778098,0,14704.95674138716
